HDR HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA,Date,Time Step,CCGT,Oil,Coal,Nucear,Wind,Pumped Storage,Hydro (non pumped storage),OCGT,Other,France,Northern Ireland,Netherlands,Ireland,Biomass,Belgium
FUELHH,20180928,1,6575,0,539,6803,5500,0,613,0,121,1554,184,772,314,1627,0
FUELHH,20180928,2,6097,0,539,6800,5496,0,610,0,121,1554,250,772,462,1630,0
FUELHH,20180928,3,6251,0,539,6794,5092,0,568,0,121,1504,186,766,408,1630,0
FUELHH,20180928,4,6791,0,539,6796,4726,0,584,0,121,1504,220,766,322,1627,0
FUELHH,20180928,5,6785,0,539,6800,4481,0,586,0,121,1504,232,766,304,1628,0
FUELHH,20180928,6,6889,0,539,6796,4176,0,588,0,121,1504,158,766,432,1633,0
FUELHH,20180928,7,6828,0,539,6798,4020,0,589,0,121,1504,158,766,430,1633,0
FUELHH,20180928,8,6884,0,539,6804,4017,0,607,0,121,1504,158,766,352,1634,0
FUELHH,20180928,9,6683,0,527,6810,4074,0,626,0,121,1504,158,758,400,1634,0
FUELHH,20180928,10,6954,0,538,6807,3906,0,628,0,121,1504,158,758,416,1633,0
FUELHH,20180928,11,6838,0,711,6807,3889,0,621,0,121,1504,158,758,468,1631,0
FUELHH,20180928,12,7037,0,1205,6807,3783,0,641,0,121,1510,224,758,378,1858,0
FUELHH,20180928,13,9443,0,1624,6807,3695,0,898,0,121,684,180,948,232,1949,0
FUELHH,20180928,14,11743,0,1842,6801,3926,202,903,0,121,664,60,950,80,2171,0
FUELHH,20180928,15,13169,0,2315,6802,3935,412,919,0,121,1888,0,848,0,2236,0
FUELHH,20180928,16,13512,0,2668,6804,3970,928,922,0,121,1896,0,846,0,2245,0
FUELHH,20180928,17,13326,0,2936,6805,3863,1040,939,0,121,1996,0,1056,0,2247,0
FUELHH,20180928,18,13276,0,3057,6807,3806,716,952,0,121,1998,0,1058,0,2244,0
FUELHH,20180928,19,13325,0,3183,6802,3694,616,943,0,121,1998,0,912,0,2244,0
FUELHH,20180928,20,13408,0,2834,6800,3524,436,875,0,121,1998,0,910,0,2243,0
FUELHH,20180928,21,13341,0,2821,6802,3324,290,747,0,121,1998,0,824,0,2229,0
FUELHH,20180928,22,12882,0,2781,6798,3254,208,727,0,121,1998,0,822,0,2231,0
FUELHH,20180928,23,12352,0,2911,6805,3218,180,547,0,121,1914,0,956,0,2242,0
FUELHH,20180928,24,11973,0,3103,6805,3166,156,288,0,121,956,0,480,0,2252,0
FUELHH,20180928,25,11994,0,3045,6804,3144,148,353,0,121,1998,0,952,0,2252,0
FUELHH,20180928,26,11730,0,3069,6804,3027,148,560,0,121,1998,0,952,0,2253,0
FUELHH,20180928,27,11866,0,3006,6799,2937,148,561,0,121,1558,0,1000,0,2251,0
FUELHH,20180928,28,11552,0,3037,6797,2920,144,571,0,121,1552,0,1000,0,2243,0
FUELHH,20180928,29,11148,0,3083,6804,2990,126,570,0,121,1554,0,1000,0,2241,0
FUELHH,20180928,30,11045,0,2942,6797,2887,208,565,0,121,1546,0,1000,0,2241,0
FUELHH,20180928,31,10875,0,2820,6804,2914,150,564,0,120,1978,0,1000,0,2246,0
FUELHH,20180928,32,11587,0,2807,6797,2856,166,614,0,120,2000,0,1002,0,2251,0
FUELHH,20180928,33,12434,0,2998,6804,2786,146,643,0,120,1998,0,1000,0,2249,0
FUELHH,20180928,34,13343,0,3270,6801,2864,144,650,0,121,1998,0,1000,0,2244,0
FUELHH,20180928,35,14781,0,3116,6795,2860,224,649,0,121,2000,0,1058,0,2243,0
FUELHH,20180928,36,15732,0,3383,6797,2767,146,651,0,121,2000,0,1060,0,2250,0
FUELHH,20180928,37,16389,0,3605,6792,2707,156,667,0,121,2000,0,1058,0,2252,0
FUELHH,20180928,38,16979,0,3592,6797,2833,200,667,0,121,2000,0,1058,0,2257,0
FUELHH,20180928,39,17473,0,3670,6796,2841,604,778,0,124,2000,0,1058,0,2259,0
FUELHH,20180928,40,17207,0,3663,6800,2772,500,778,0,126,2000,0,1060,0,2263,0
FUELHH,20180928,41,16891,0,3437,6794,2689,170,765,0,121,2000,0,1058,0,2267,0
FUELHH,20180928,42,16213,0,3025,6795,2595,184,662,0,121,2000,0,1058,0,2272,0
FUELHH,20180928,43,15380,0,2855,6797,2566,192,611,0,121,2000,0,1002,0,2272,0
FUELHH,20180928,44,14022,0,2720,6799,2521,154,610,0,121,2000,0,1002,0,2244,0
FUELHH,20180928,45,13199,0,2178,6806,2505,146,588,0,121,2000,0,1000,0,1943,0
FUELHH,20180928,46,12201,0,1905,6803,2462,128,586,0,121,2000,0,1000,0,1336,0
FUELHH,20180928,47,11209,0,1974,6803,2471,12,577,0,121,1708,0,856,0,1009,0
FUELHH,20180928,48,9803,0,1798,6803,2564,0,578,0,121,1704,0,854,4,1005,0
FUELHH,20180929,1,8841,0,1360,6803,2603,0,558,0,120,1604,0,806,148,998,0
FUELHH,20180929,2,8342,0,1155,6803,2615,0,555,0,121,1604,0,806,92,1001,0
FUELHH,20180929,3,8249,0,1212,6803,2568,0,498,0,121,1506,0,760,14,1000,0
FUELHH,20180929,4,8186,0,1219,6799,2641,0,449,0,121,1506,104,760,84,1006,0
FUELHH,20180929,5,7974,0,1228,6794,2801,0,431,0,121,1456,74,736,136,1007,0
FUELHH,20180929,6,7518,0,1158,6796,3016,0,464,0,121,1456,28,736,126,1008,0
FUELHH,20180929,7,7683,0,1151,6795,3213,0,488,0,121,1456,0,736,144,1006,0
FUELHH,20180929,8,7407,0,1200,6795,3432,0,495,0,121,1456,0,736,86,1005,0
FUELHH,20180929,9,7314,0,1226,6798,3544,0,469,0,121,1456,0,734,152,1005,0
FUELHH,20180929,10,7068,0,1237,6800,3672,0,441,0,121,1456,0,734,164,1009,0
FUELHH,20180929,11,6656,0,1222,6802,3716,0,490,0,121,1456,48,734,202,1008,0
FUELHH,20180929,12,6960,0,1250,6799,3822,0,490,0,121,1454,0,734,166,1005,0
FUELHH,20180929,13,7668,0,1487,6803,3905,0,491,0,121,1702,0,852,226,1006,0
FUELHH,20180929,14,8177,0,1700,6804,3756,0,510,0,121,1704,0,854,272,1004,0
FUELHH,20180929,15,9007,0,1731,6809,3764,0,509,0,121,1802,0,894,144,1002,0
FUELHH,20180929,16,10213,0,1708,6807,3814,128,494,0,121,1802,0,894,14,1006,0
FUELHH,20180929,17,10779,0,1836,6813,4005,152,513,0,121,1900,0,950,22,1001,0
FUELHH,20180929,18,10908,0,1874,6812,4256,76,517,0,121,1900,0,952,0,997,0
FUELHH,20180929,19,11158,0,1874,6803,4140,196,535,0,121,1900,0,952,0,996,0
FUELHH,20180929,20,10867,0,1965,6804,3994,126,535,0,121,1902,0,946,0,993,0
FUELHH,20180929,21,10622,0,2133,6802,4060,146,535,0,121,1704,0,508,0,994,0
FUELHH,20180929,22,10098,0,1880,6797,3827,146,527,0,121,1704,0,496,0,993,0
FUELHH,20180929,23,9252,0,1698,6795,3814,160,468,0,121,1604,0,826,0,993,0
FUELHH,20180929,24,8584,0,1698,6791,3791,182,445,0,121,1602,0,834,0,994,0
FUELHH,20180929,25,8170,0,1822,6795,3741,178,390,0,121,1604,0,808,0,993,0
FUELHH,20180929,26,7686,0,1820,6798,3744,156,402,0,121,1602,0,808,0,991,0
FUELHH,20180929,27,7261,0,1842,6800,3683,176,391,0,121,1602,0,802,0,993,0
FUELHH,20180929,28,6741,0,1893,6801,3677,146,387,0,121,1602,0,802,0,988,0
FUELHH,20180929,29,6346,0,1893,6800,3682,134,383,0,121,1700,0,738,0,987,0
FUELHH,20180929,30,6485,0,1883,6798,3619,152,381,0,121,1700,0,738,0,989,0
FUELHH,20180929,31,6646,0,1613,6803,3780,148,384,0,121,1826,0,732,0,988,0
FUELHH,20180929,32,7137,0,1671,6801,3876,176,416,0,121,1824,0,728,0,990,0
FUELHH,20180929,33,8300,0,1783,6801,3948,170,440,0,121,2000,0,356,0,990,0
FUELHH,20180929,34,9757,0,1928,6797,4126,162,446,0,121,1998,0,348,0,992,0
FUELHH,20180929,35,10707,0,2375,6800,4407,218,463,0,121,2000,0,632,0,990,0
FUELHH,20180929,36,12037,0,2471,6801,4504,294,457,0,121,2000,0,644,0,990,0
FUELHH,20180929,37,12729,0,2417,6798,4615,270,444,0,121,2000,0,1048,0,993,0
FUELHH,20180929,38,13205,0,2560,6798,4744,252,447,0,121,2000,0,1060,0,989,0
FUELHH,20180929,39,13270,0,2621,6796,4724,786,456,0,123,2000,0,1060,0,993,0
FUELHH,20180929,40,13223,0,2689,6797,4461,742,461,0,123,2000,0,1058,0,993,0
FUELHH,20180929,41,13121,0,2633,6795,4265,352,461,0,121,2000,0,1060,0,993,0
FUELHH,20180929,42,12589,0,2421,6798,4422,300,444,0,121,2000,0,1058,0,986,0
FUELHH,20180929,43,12016,0,2291,6793,4257,192,419,0,121,1884,0,1002,0,994,0
FUELHH,20180929,44,11438,0,1833,6795,4126,148,418,0,121,1882,0,1000,0,994,0
FUELHH,20180929,45,10457,0,1404,6797,4325,144,408,0,121,1900,0,952,0,988,0
FUELHH,20180929,46,9400,0,1179,6792,4157,142,401,0,121,1904,0,952,0,998,0
FUELHH,20180929,47,8662,0,636,6793,4029,72,395,0,121,1608,0,854,0,1000,0
FUELHH,20180929,48,7481,0,641,6790,3876,18,377,0,121,1606,0,852,146,1000,0
FUELHH,20180930,1,6743,0,631,6800,4029,0,356,0,121,1408,0,760,184,988,0
FUELHH,20180930,2,6070,0,640,6800,4116,0,353,0,121,1406,0,760,170,997,0
FUELHH,20180930,3,5899,0,581,6795,4063,0,339,0,121,1408,0,764,132,985,0
FUELHH,20180930,4,5998,0,583,6795,3813,0,337,0,121,1408,0,764,140,994,0
FUELHH,20180930,5,6124,0,570,6798,3753,0,328,0,121,1208,0,764,162,992,0
FUELHH,20180930,6,6171,0,566,6797,3686,0,328,0,121,1206,0,758,218,994,0
FUELHH,20180930,7,6731,0,561,6793,3758,0,327,0,121,1206,0,712,212,995,0
FUELHH,20180930,8,6400,0,583,6788,3804,0,328,0,121,1206,0,712,220,997,0
FUELHH,20180930,9,6329,0,574,6792,3790,0,324,0,121,1206,0,712,230,994,0
FUELHH,20180930,10,6297,0,554,6799,3835,0,323,0,121,1206,0,712,222,1010,0
FUELHH,20180930,11,6188,0,565,6800,3966,0,314,0,121,1206,32,712,284,1008,0
FUELHH,20180930,12,6341,0,568,6795,3967,0,334,0,121,1206,44,712,344,992,0
FUELHH,20180930,13,6285,0,628,6798,3991,0,351,0,121,1406,32,710,334,994,0
FUELHH,20180930,14,6345,0,795,6796,3821,0,363,0,121,1406,0,706,360,994,0
FUELHH,20180930,15,7299,0,864,6802,3852,0,384,0,121,1602,0,376,270,995,0
FUELHH,20180930,16,8176,0,976,6801,4033,0,385,0,121,1604,0,376,220,996,0
FUELHH,20180930,17,8316,0,1100,6804,4349,0,386,0,121,1704,0,850,144,1005,0
FUELHH,20180930,18,8768,0,1098,6802,4944,8,387,0,121,1704,0,866,218,1002,0
FUELHH,20180930,19,8904,0,1190,6803,5240,24,392,0,121,1802,0,904,370,1005,0
FUELHH,20180930,20,9006,0,1410,6802,5169,162,406,0,121,1802,0,904,448,1008,0
FUELHH,20180930,21,9279,0,1413,6802,5074,184,416,0,121,1802,0,904,380,1006,0
FUELHH,20180930,22,9305,0,1325,6806,5030,164,420,0,121,1802,0,904,350,1008,0
FUELHH,20180930,23,9400,0,1318,6795,5020,334,402,0,121,1802,0,970,422,1000,0
FUELHH,20180930,24,9616,0,1383,6793,5191,160,396,0,121,1802,0,972,504,993,0
FUELHH,20180930,25,9926,0,1492,6787,4893,202,396,0,121,602,0,314,172,996,0
FUELHH,20180930,26,9875,0,1463,6791,4994,166,398,0,121,1802,0,936,476,997,0
FUELHH,20180930,27,9749,0,1455,6792,4903,230,382,0,121,1802,0,904,386,993,0
FUELHH,20180930,28,9760,0,1432,6798,4624,144,390,0,121,1802,12,904,326,987,0
FUELHH,20180930,29,9873,0,1441,6790,4412,168,390,0,121,1704,90,904,326,984,0
FUELHH,20180930,30,10206,0,1485,6788,4354,66,389,0,121,1702,40,904,262,977,0
FUELHH,20180930,31,9992,0,1682,6788,4588,32,389,0,121,1840,0,1000,334,976,0
FUELHH,20180930,32,9930,0,1710,6788,4621,70,391,0,121,1840,0,1002,470,985,0
FUELHH,20180930,33,10385,0,1739,6790,4874,76,401,0,121,1940,0,970,454,991,0
FUELHH,20180930,34,10862,0,1826,6796,5289,50,389,0,121,1940,110,970,404,991,0
FUELHH,20180930,35,11232,0,2012,6798,5706,82,432,0,121,2000,98,1058,372,987,0
FUELHH,20180930,36,11695,0,2078,6798,6139,72,444,0,120,2000,0,1060,316,979,0
FUELHH,20180930,37,11839,0,2094,6794,6515,108,444,0,121,2000,0,1060,310,984,0
FUELHH,20180930,38,12198,0,2051,6795,6700,214,473,0,121,2000,0,1060,158,996,0
FUELHH,20180930,39,12573,0,2157,6801,7088,240,471,0,120,2000,0,1060,16,985,0
FUELHH,20180930,40,11893,0,2174,6800,7466,222,471,0,121,2000,0,1060,0,993,0
FUELHH,20180930,41,11189,0,2119,6796,7995,158,472,0,121,2000,0,1060,0,995,0
FUELHH,20180930,42,9995,0,1704,6793,8303,136,465,0,121,2000,0,1058,0,1003,0
FUELHH,20180930,43,9978,0,1226,6797,7871,326,444,0,121,1804,0,904,0,1005,0
FUELHH,20180930,44,8487,0,1277,6795,7886,84,415,0,121,1802,0,902,0,999,0
FUELHH,20180930,45,7111,0,1221,6809,7777,158,410,0,121,1602,4,814,0,975,0
FUELHH,20180930,46,5727,0,961,6805,7626,20,381,0,121,1604,96,800,0,941,0
FUELHH,20180930,47,4919,0,1127,6794,7454,0,371,0,121,1408,10,204,0,964,0
FUELHH,20180930,48,4036,0,1206,6791,7261,0,358,0,121,1408,0,180,0,978,0
FUELHH,20181001,1,3982,0,1141,6789,7023,0,345,0,121,1408,0,102,0,976,0
FUELHH,20181001,2,3702,0,1111,6794,7055,0,338,0,121,1406,0,102,0,977,0
FUELHH,20181001,3,3814,0,1169,6793,6946,0,335,0,121,1406,0,394,0,927,0
FUELHH,20181001,4,3897,0,1217,6800,6862,0,341,0,121,1408,0,416,0,899,0
FUELHH,20181001,5,3966,0,1283,6806,6665,0,400,0,121,1208,0,416,0,973,0
FUELHH,20181001,6,4227,0,1284,6803,6599,0,411,0,121,1206,0,416,0,984,0
FUELHH,20181001,7,4509,0,1282,6799,6670,0,411,0,121,1206,0,416,0,991,0
FUELHH,20181001,8,4348,0,1261,6802,6688,0,410,0,121,1206,0,416,0,1014,0
FUELHH,20181001,9,4345,0,1140,6800,6845,0,361,0,121,1206,0,414,0,1058,0
FUELHH,20181001,10,4426,0,1148,6796,6797,0,348,0,121,1206,0,416,0,1111,0
FUELHH,20181001,11,4769,0,1484,6802,6558,0,361,0,120,1304,0,510,0,1188,0
FUELHH,20181001,12,5908,0,1814,6799,6326,0,425,0,121,1294,0,516,0,1304,0
FUELHH,20181001,13,6892,0,1951,6800,6200,0,600,0,121,2000,50,840,2,1658,0
FUELHH,20181001,14,9266,0,2030,6805,5922,316,625,0,121,2000,0,848,0,2012,0
FUELHH,20181001,15,12488,0,2054,6801,5700,402,790,0,121,2000,0,784,0,2341,0
FUELHH,20181001,16,14010,0,2098,6790,5330,640,864,0,121,1998,0,784,0,2561,0
FUELHH,20181001,17,14495,0,2203,6672,5091,576,842,0,132,2000,0,1052,0,2591,0
FUELHH,20181001,18,14607,0,2215,6611,4808,248,768,0,128,2000,0,1060,0,2606,0
FUELHH,20181001,19,14398,0,2128,6601,4667,334,766,0,121,2000,0,1058,0,2797,0
FUELHH,20181001,20,14146,0,1954,6597,4394,184,768,0,121,2000,0,1060,0,2826,0
FUELHH,20181001,21,13744,0,1918,6598,4224,166,650,0,121,1958,0,1060,0,2769,0
FUELHH,20181001,22,13307,0,1934,6597,4209,162,615,0,121,1958,0,1060,0,2723,0
FUELHH,20181001,23,13303,0,1938,6610,4231,214,501,0,121,1950,0,1060,0,2729,0
FUELHH,20181001,24,13365,0,1803,6607,4224,184,497,0,121,1950,0,1060,0,2773,0
FUELHH,20181001,25,13784,0,1661,6597,4112,160,442,0,121,1924,0,1002,0,2822,0
FUELHH,20181001,26,13737,0,1680,6595,3886,162,439,0,121,1924,0,1000,0,2830,0
FUELHH,20181001,27,13742,0,1630,6601,3651,210,434,0,121,1998,0,1000,0,2826,0
FUELHH,20181001,28,13669,0,1628,6600,3754,184,434,0,121,2000,0,1000,0,2832,0
FUELHH,20181001,29,13839,0,1648,6605,3558,138,480,0,121,2000,0,1000,0,2834,0
FUELHH,20181001,30,13785,0,1612,6605,3674,108,509,0,121,2000,0,1000,0,2839,0
FUELHH,20181001,31,13285,0,1643,6597,4010,172,530,0,120,2000,0,1002,0,2820,0
FUELHH,20181001,32,13849,0,1864,6590,4072,262,554,0,121,2000,0,1000,0,2834,0
FUELHH,20181001,33,14733,0,2015,6599,4160,136,840,0,121,1998,0,1000,0,2843,0
FUELHH,20181001,34,15138,0,2101,6597,4494,398,923,0,121,1998,0,1000,0,2857,0
FUELHH,20181001,35,14980,0,2212,6597,5032,718,870,0,121,1998,86,1058,0,2863,0
FUELHH,20181001,36,15196,0,2197,6592,5499,762,826,0,121,1998,164,1060,66,2864,0
FUELHH,20181001,37,15461,0,2237,6595,5853,754,717,0,121,1998,164,1060,110,2868,0
FUELHH,20181001,38,15804,0,2434,6596,6162,722,538,0,121,2000,164,1060,254,2868,0
FUELHH,20181001,39,15907,0,2500,6598,6499,520,549,0,121,1998,164,1060,296,2867,0
FUELHH,20181001,40,15429,0,2417,6601,6383,534,532,0,121,2000,164,1060,236,2855,0
FUELHH,20181001,41,14711,0,2238,6598,6179,264,446,0,121,1998,158,1058,142,2869,0
FUELHH,20181001,42,13720,0,1806,6600,6134,148,435,0,121,2000,78,1058,16,2871,0
FUELHH,20181001,43,12331,0,1670,6600,6134,140,426,0,121,1998,0,1002,0,2867,0
FUELHH,20181001,44,10543,0,1540,6599,6004,140,417,0,121,1998,0,1000,0,2867,0
FUELHH,20181001,45,9317,0,1255,6602,5847,182,397,0,121,1324,0,952,36,2871,0
FUELHH,20181001,46,7992,0,751,6605,5655,144,394,0,121,1320,0,952,0,2867,0
FUELHH,20181001,47,6889,0,731,6604,5851,80,390,0,121,396,0,740,0,2861,0
FUELHH,20181001,48,5340,0,644,6606,6237,0,358,0,121,394,0,736,0,2421,0
FUELHH,20181002,1,5280,0,736,6597,6499,0,326,0,120,0,0,642,0,1898,0
FUELHH,20181002,2,4600,0,673,6592,6765,0,316,0,120,0,0,640,0,1886,0
FUELHH,20181002,3,4419,0,682,6599,6995,0,313,0,121,0,0,462,0,1890,0
FUELHH,20181002,4,4343,0,676,6605,7126,0,313,0,121,0,28,460,0,1887,0
FUELHH,20181002,5,4645,0,663,6600,7046,0,315,0,121,0,0,664,0,1893,0
FUELHH,20181002,6,4646,0,709,6602,7019,0,315,0,121,0,14,668,0,1892,0
FUELHH,20181002,7,5015,0,819,6598,6960,0,321,0,121,0,0,314,0,1918,0
FUELHH,20181002,8,4947,0,807,6597,7050,0,307,0,121,0,0,292,0,1894,0
FUELHH,20181002,9,5058,0,810,6596,7334,0,312,0,120,0,0,0,0,1890,0
FUELHH,20181002,10,4903,0,770,6593,7291,0,314,0,120,0,0,0,0,1899,0
FUELHH,20181002,11,4659,0,574,6592,7275,0,332,0,121,220,0,98,0,2247,0
FUELHH,20181002,12,5402,0,538,6596,7558,0,344,0,121,236,0,102,0,2691,0
FUELHH,20181002,13,6996,0,908,6590,7719,0,343,0,121,0,86,378,70,2874,0
FUELHH,20181002,14,9028,0,1352,6590,7801,0,362,0,122,0,94,404,78,2884,0
FUELHH,20181002,15,10041,0,1668,6591,7868,0,400,0,124,1138,0,878,0,2887,0
FUELHH,20181002,16,11576,0,1857,6494,7910,0,399,0,125,1144,0,894,0,2888,0
FUELHH,20181002,17,11554,0,1944,6381,8040,120,400,0,121,1850,0,946,0,2890,0
FUELHH,20181002,18,11168,0,1902,6367,8364,136,398,0,120,1860,0,948,0,2878,0
FUELHH,20181002,19,11165,0,2012,6362,8888,136,400,0,122,1456,0,814,0,2891,0
FUELHH,20181002,20,10479,0,2217,6361,9125,142,403,0,120,1460,0,812,0,2884,0
FUELHH,20181002,21,10687,0,2144,6362,9011,144,403,0,122,536,0,860,0,2884,0
FUELHH,20181002,22,10726,0,2001,6265,9012,144,402,0,120,532,0,862,0,2864,0
FUELHH,20181002,23,10625,0,2106,6200,9059,144,385,0,120,274,0,860,0,2853,0
FUELHH,20181002,24,10491,0,2115,6274,8907,144,381,0,120,272,0,862,0,2848,0
FUELHH,20181002,25,10602,0,2139,6396,8437,144,378,0,120,268,0,852,0,2855,0
FUELHH,20181002,26,10690,0,2102,6426,8221,184,377,0,121,264,0,852,0,2857,0
FUELHH,20181002,27,10113,0,2068,6432,8020,144,373,0,120,652,0,852,0,2841,0
FUELHH,20181002,28,10058,0,2102,6307,7824,144,368,0,121,654,0,852,0,2813,0
FUELHH,20181002,29,10154,0,2120,6214,7896,144,375,0,120,654,0,852,0,2808,0
FUELHH,20181002,30,10016,0,1749,6206,8055,196,386,0,120,656,0,852,0,2809,0
FUELHH,20181002,31,10562,0,1680,6206,7745,172,422,0,121,236,0,998,0,2813,0
FUELHH,20181002,32,11662,0,1671,6206,7815,208,425,0,121,184,0,1000,0,2814,0
FUELHH,20181002,33,11710,0,1654,6210,8216,176,427,0,120,1386,0,1000,0,2834,0
FUELHH,20181002,34,12599,0,1642,6208,8286,162,435,0,120,1452,0,1000,0,2853,0
FUELHH,20181002,35,13174,0,1676,6197,8354,140,468,0,120,1876,0,1058,0,2860,0
FUELHH,20181002,36,13480,0,1724,6158,8422,360,470,0,120,1876,0,1060,0,2854,0
FUELHH,20181002,37,13539,0,1727,6167,8672,384,486,15,120,1998,0,1060,0,2845,0
FUELHH,20181002,38,14041,0,1743,6160,8483,974,463,15,121,1998,0,1058,0,2856,0
FUELHH,20181002,39,14529,0,1738,6166,8250,1242,574,14,120,1998,0,1040,0,2878,0
FUELHH,20181002,40,14239,0,1736,6187,8208,1200,663,14,121,1998,0,1040,0,2876,0
FUELHH,20181002,41,13542,0,1731,6187,8342,642,699,1,120,1998,0,1058,0,2880,0
FUELHH,20181002,42,12423,0,1739,6171,8102,470,678,0,120,1996,0,1058,0,2882,0
FUELHH,20181002,43,12750,0,1680,6049,7741,650,518,0,120,1100,0,1002,0,2880,0
FUELHH,20181002,44,11828,0,1487,5961,7221,428,534,0,121,1094,0,1002,0,2882,0
FUELHH,20181002,45,10481,0,1419,5962,6757,338,528,0,121,852,0,1000,0,2891,0
FUELHH,20181002,46,9249,0,1060,5980,6721,130,522,0,120,848,0,1000,0,2914,0
FUELHH,20181002,47,7374,0,648,5974,6460,70,502,0,120,1746,0,856,0,2920,0
FUELHH,20181002,48,6127,0,663,5977,5899,16,497,0,120,1748,0,854,0,2919,0
FUELHH,20181003,1,5992,0,470,5996,5687,0,454,0,121,1406,0,714,0,2920,0
FUELHH,20181003,2,5382,0,563,5937,5533,0,449,0,121,1406,0,710,0,2900,0
FUELHH,20181003,3,5199,0,587,6060,5076,0,389,0,121,1406,0,712,0,2910,0
FUELHH,20181003,4,5819,0,432,6084,4532,136,390,0,121,1406,50,712,0,2916,0
FUELHH,20181003,5,6129,0,442,6087,4135,0,389,0,121,1406,132,712,0,2913,0
FUELHH,20181003,6,6832,0,586,6085,3776,0,388,0,121,1406,156,712,0,2917,0
FUELHH,20181003,7,6963,0,557,6083,3771,0,369,0,121,1406,282,712,24,2917,0
FUELHH,20181003,8,6890,0,523,6089,3967,0,367,0,121,1406,298,712,56,2901,0
FUELHH,20181003,9,7141,0,561,6086,3766,0,367,0,121,1406,298,710,36,2913,0
FUELHH,20181003,10,7452,0,608,6086,3541,0,370,0,121,1404,298,710,164,2917,0
FUELHH,20181003,11,7891,0,649,6084,3420,0,434,0,121,1742,298,872,180,2917,0
FUELHH,20181003,12,9066,0,1019,6079,3294,0,450,0,121,1740,298,874,136,2912,0
FUELHH,20181003,13,9882,0,1740,6078,3277,0,639,0,121,2000,298,998,268,2907,0
FUELHH,20181003,14,12077,0,2068,6085,3473,92,716,0,121,1998,236,1000,206,2909,0
FUELHH,20181003,15,15083,0,2384,6082,3344,334,902,0,120,1998,86,1000,56,2905,0
FUELHH,20181003,16,16376,0,2685,6087,3183,238,901,0,121,1998,14,1000,24,2904,0
FUELHH,20181003,17,16731,0,2691,6084,3075,544,908,0,121,1998,0,1058,0,2879,0
FUELHH,20181003,18,16484,0,2742,6087,3355,292,890,0,121,1998,0,1060,0,2898,0
FUELHH,20181003,19,16423,0,2758,6092,3535,138,890,0,120,1998,0,970,0,2906,0
FUELHH,20181003,20,15960,0,2729,6105,3651,136,880,0,120,1992,0,968,0,2893,0
FUELHH,20181003,21,16391,0,2716,6101,3823,176,668,0,120,984,0,892,0,2903,0
FUELHH,20181003,22,15914,0,2709,6101,4009,138,670,0,121,980,0,890,0,2892,0
FUELHH,20181003,23,16602,0,2729,6100,4245,182,643,0,121,30,0,618,0,2741,0
FUELHH,20181003,24,16535,0,2674,6102,4243,152,631,0,120,30,0,612,0,2621,0
FUELHH,20181003,25,16754,0,2374,6097,4428,138,612,0,121,102,0,424,0,2620,0
FUELHH,20181003,26,16396,0,2167,6103,4524,138,598,0,120,104,0,422,0,2610,0
FUELHH,20181003,27,16786,0,2451,6099,4798,150,491,0,120,0,0,474,0,2613,0
FUELHH,20181003,28,16539,0,2493,6098,4701,138,414,0,120,0,0,474,0,2617,0
FUELHH,20181003,29,16199,0,2424,6096,4733,138,405,0,120,0,0,558,0,2616,0
FUELHH,20181003,30,15986,0,2095,6092,4739,186,370,0,120,0,0,560,0,2651,0
FUELHH,20181003,31,14496,0,2004,6066,4693,202,359,13,120,128,0,670,0,2863,0
FUELHH,20181003,32,14776,0,2018,5937,5110,260,369,1,120,132,0,672,0,2886,0
FUELHH,20181003,33,14772,0,2007,5866,5401,140,431,0,120,1192,0,582,0,2890,0
FUELHH,20181003,34,15726,0,2062,5863,5410,160,467,0,120,1192,0,582,0,2894,0
FUELHH,20181003,35,15907,0,2080,5857,5476,478,492,0,120,1714,0,808,0,2856,0
FUELHH,20181003,36,16429,0,2060,5856,5423,850,541,0,121,1716,0,814,0,2861,0
FUELHH,20181003,37,16958,0,2171,5855,5095,1074,592,0,120,1614,0,862,0,2859,0
FUELHH,20181003,38,17512,0,2397,5854,5137,1226,705,0,120,1614,0,864,0,2860,0
FUELHH,20181003,39,17522,0,2706,5854,4969,1490,704,0,120,1622,0,1056,0,2863,0
FUELHH,20181003,40,17279,0,2708,5854,4955,1330,700,0,120,1622,0,1058,0,2869,0
FUELHH,20181003,41,16505,0,2408,5855,5117,870,701,0,120,1652,0,1058,0,2860,0
FUELHH,20181003,42,15894,0,2149,5855,5272,478,694,0,120,1652,0,1058,0,2855,0
FUELHH,20181003,43,15276,0,2177,5853,5153,196,532,0,120,1390,0,1002,0,2847,0
FUELHH,20181003,44,13461,0,1820,5851,5274,172,504,0,120,1392,0,1000,0,2862,0
FUELHH,20181003,45,11826,0,1459,5851,5335,300,500,0,120,1024,0,1000,0,2866,0
FUELHH,20181003,46,10350,0,1209,5850,5019,264,491,0,121,1022,0,1000,0,2860,0
FUELHH,20181003,47,8484,0,883,5853,4961,0,457,0,120,1700,0,856,70,2874,0
FUELHH,20181003,48,7361,0,608,5853,4960,0,434,0,120,1702,0,854,158,2895,0
FUELHH,20181004,1,6932,0,306,5851,4766,0,434,0,120,1554,0,786,34,2896,0
FUELHH,20181004,2,6655,0,301,5853,4627,0,433,0,121,1554,68,784,0,2896,0
